"STATION","NAME","DATE","ACMH","ACSH","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDFG","WDFM","WESD","WSF1","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT14","WT16","WT18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-10","   80","   60"," 1724","0.83","   62","0.0","0.0",,"91","69","  546",,"  315","  315",,,"30.0","23.0",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-11","  100","   90"," 0000","0.06","   33","0.0","0.0",,"83","69","  288",,"  180","  135",,,"18.3","11.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-12","   90","   90"," 1724","0.02","   34","0.0","0.0",,"81","70","  294",,"  135","  135",,,"16.1","11.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-13","  100","  100"," 0306","3.13","    0","0.0","0.0",,"77","69","    0",,"  180","  180",,,"25.3","17.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-14","  100","  100"," 1000","1.73","   12","0.0","0.0",,"81","72","  108",,"  180","  180",,,"19.5","12.1",,,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-15","  100","  100"," 1418","0.02","   42","0.0","0.0",,"84","74","  372",,"  180","  135",,,"18.3","15.0",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-16","   80","   80"," 1518","0.03","   44","0.0","0.0",,"87","75","  390",,"  135","  135",,,"23.0","17.9","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-17","   90","  100"," 1912","0.00","   16","0.0","0.0",,"85","74","  144",,"  180","  180",,,"25.3","17.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-18","   50","   60"," 1918","0.00","   75","0.0","0.0",,"88","74","  660",,"  225","  180",,,"25.3","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-19","   60","   80"," 1706","0.00","   69","0.0","0.0",,"88","75","  600",,"  180","  180",,,"20.8","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-20","   80","   90"," 2018","0.57","   59","0.0","0.0",,"90","77","  516",,"  270","  270",,,"30.0","23.9",,,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-21","   40","   20"," 0630","0.00","   91","0.0","0.0",,"91","75","  792",,"  315","  315",,,"15.0","11.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-22","   50","   60"," 1342","0.00","   82","0.0","0.0",,"88","76","  714",,"  315","  315",,,"18.3","15.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-23","   40","   50"," 2342","0.00","   82","0.0","0.0",,"91","73","  714",,"  180","  180",,,"17.2","11.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-24","   70","   60"," 1718","0.40","   56","0.0","0.0",,"92","76","  486",,"  225","  225",,,"46.1","27.1",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-25","   90","  100"," 0130","0.00","    7","0.0","0.0",,"81","75","   60",,"  180","  180",,,"16.1","12.1",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-26","    0","    0"," 1018","0.00","  100","0.0","0.0",,"82","67","  864",,"  360","  360",,,"17.2","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-27","   10","   10"," 2306","0.00","   94","0.0","0.0",,"86","64","  810",,"  225","  180",,,"16.1","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-28","   50","   50"," 1642","0.13","   58","0.0","0.0",,"91","71","  492",,"  270","  270",,,"18.3","15.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-29","    0","   10"," 0742","0.00","   95","0.0","0.0",,"90","74","  810",,"   45","   45",,,"16.1","14.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-30","   10","   20"," 1618","0.00","   98","0.0","0.0",,"89","70","  840",,"  135","  135",,,"11.4","8.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-07-31","    0","    0"," 1306","0.00","  100","0.0","0.0",,"91","72","  852",,"  180","  180",,,"12.8","8.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-01","   20","   10",,"0.00","   90","0.0","0.0",,"93","72","  762",,,,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-02","    0","   10"," 1736","0.00","   98","0.0","0.0",,"97","75","  834",,"  225",,,,"19.5",,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-03","   20","   10"," 1330","0.00","   93","0.0","0.0",,"98","76","  786",,"  180",,,,"17.2",,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-04","   70","   70"," 2130","0.07","   64","0.0","0.0",,"97","75","  540",,"  225",,,,"36.7",,,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-05","   70","   60"," 1348","0.00","   71","0.0","0.0",,"91","75","  600",,"  360","  270",,,"17.2","8.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-06","  100","  100"," 2036","0.38","   17","0.0","0.0",,"84","69","  144",,"  360","  360",,,"25.3","19.9","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-07","   50","   50"," 0230","0.00","   71","0.0","0.0",,"80","65","  600",,"  360","  360",,,"24.2","17.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-08","   20","   30"," 1336","0.00","   99","0.0","0.0",,"84","64","  834",,"  315","  360",,,"21.9","14.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-09","    0","   10"," 1518","0.00","   98","0.0","0.0",,"90","66","  822",,"  270","  270",,,"19.5","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-10","   80","   90"," 1630","0.00","   36","0.0","0.0",,"86","69","  300",,"  225","  270",,,"20.8","10.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-11","   80","   90"," 1612","0.08","   39","0.0","0.0",,"91","70","  324",,"  315","  315",,,"32.2","23.0",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-12","   50","   60"," 1418","0.00","   82","0.0","0.0",,"90","69","  678",,"  270","  315",,,"20.8","8.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-13","   70","   80"," 1936","0.00","   54","0.0","0.0",,"93","74","  444",,"   45","   45",,,"30.0","21.9",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-14","  100","  100"," 0118","0.41","   33","0.0","0.0",,"90","70","  276",,"  315","   45",,,"19.5","16.1",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-15","  100","  100"," 0700","0.06","   44","0.0","0.0",,"87","74","  360",,"   45","  315",,,"20.8","16.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-16","   90","   80"," 1448","0.13","   34","0.0","0.0",,"89","75","  282",,"  315","  315",,,"27.5","23.0","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-17","   90","   90"," 1830","0.44","   36","0.0","0.0",,"87","75","  294",,"  315","  315",,,"30.0","25.9","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-18","   30","   40"," 1530","0.00","   83","0.0","0.0",,"88","73","  678",,"  315","  360",,,"17.2","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-19","   60","   50"," 1630","0.00","   84","0.0","0.0",,"84","72","  684",,"  180","  180",,,"17.2","10.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-20","   50","   60"," 1718","0.00","   56","0.0","0.0",,"84","72","  456",,"   90","  360",,,"13.9","10.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-21","   80","   80"," 1748","0.00","   39","0.0","0.0",,"85","70","  318",,"  225","  225",,,"19.5","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-22","   90","   80"," 1042","0.00","   67","0.0","0.0",,"91","76","  534",,"  270","  270",,,"23.0","17.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-23","  100","  100"," 0106","0.35","   20","0.0","0.0",,"82","71","  162",,"  315","  315",,,"30.0","21.9",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-24","   80","   90"," 1524","0.02","   34","0.0","0.0",,"89","73","  276",,"  225","  225",,,"31.1","25.1",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-25","   30","   30"," 1700","0.00","   95","0.0","0.0",,"94","72","  756",,"  225","  270",,,"19.5","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-26","   20","   20"," 2042","0.00","   94","0.0","0.0",,"95","76","  744",,"  360","  360",,,"32.2","23.9","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-27","   40","   40"," 0824","0.00","   96","0.0","0.0",,"89","72","  762",,"  360","  360",,,"20.8","16.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-28","   10","   10"," 0754","0.00","  100","0.0","0.0",,"87","68","  792",,"   45","   45",,,"16.1","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-29","   70","   80"," 1012","0.00","   76","0.0","0.0",,"87","68","  600",,"  180","  180",,,"19.5","13.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-30","   70","   70"," 0148","0.38","   71","0.0","0.0",,"92","71","  564",,"  180","  360",,,"23.0","16.1",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-08-31","  100","  100"," 0306","1.22","    0","0.0","0.0",,"76","66","    0",,"   45","   90",,,"23.0","17.0","    1",,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-01","  100","  100"," 1812","1.66","    0","0.0","0.0",,"72","65","    0",,"   90","   45",,,"16.1","11.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-02","   70","   80"," 1812","0.00","   44","0.0","0.0",,"80","67","  348",,"  225","  360",,,"17.2","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-03","   30","   30"," 1006","0.00","  100","0.0","0.0",,"79","65","  780",,"  315","  360",,,"25.3","19.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-04","   60","   70"," 1618","0.00","   58","0.0","0.0",,"86","66","  450",,"  315","  315",,,"23.0","17.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-05","   30","   30"," 1512","0.00","   96","0.0","0.0",,"81","64","  744",,"  225","  180",,,"16.1","10.1",,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-06","  100","  100"," 1400","0.28","   28","0.0","0.0",,"82","70","  216",,"  225","  360",,,"19.5","12.1","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-07","  100","  100"," 0636","0.08","    5","0.0","0.0",,"72","64","   36",,"   90","   90",,,"12.8","8.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-08","   50","   50"," 1912","0.00","   74","0.0","0.0",,"84","68","  564",,"  180","  180",,,"19.5","14.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-09","   20","   30"," 0800","0.00","   92","0.0","0.0",,"78","59","  702",,"  360","  315",,,"23.0","17.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-10","   50","   70"," 1530","0.00","   66","0.0","0.0",,"74","56","  498",,"  180","  135",,,"12.8","8.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-11","   80","   80"," 1648","0.18","   36","0.0","0.0",,"83","63","  276",,"  180","  225",,,"31.1","23.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-12","   90","  100"," 1454","0.30","   15","0.0","0.0",,"84","61","  108",,"  315","  315",,,"32.2","25.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-13","   30","   30"," 1424","0.00","   88","0.0","0.0",,"70","52","  660",,"  315","  315",,,"25.3","17.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-14","   10","    0"," 1100","0.00","  100","0.0","0.0",,"69","48","  750",,"  315","  360",,,"19.5","14.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-15","   90","  100"," 1206","0.00","   49","0.0","0.0",,"71","51","  372",,"  135","  135",,,"13.9","8.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-16","   80","  100"," 1730","0.00","   25","0.0","0.0",,"74","57","  186",,"   90","   45",,,"9.2","4.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-17","   50","   60"," 1748","0.00","   58","0.0","0.0",,"77","56","  432",,"  135","  135",,,"11.4","8.9","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-18","   90","  100"," 1048","0.70","    7","0.0","0.0",,"71","64","   54",,"   90","   90",,,"27.5","16.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-19","  100","  100"," 0612","0.08","   12","0.0","0.0",,"78","67","   84",,"  180","  180",,,"16.1","6.9","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-20","   80","   80"," 0936","0.00","   45","0.0","0.0",,"83","72","  330",,"  180","  180",,,"18.3","11.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-21","   80","   80"," 1000","0.00","   24","0.0","0.0",,"74","63","  180",,"  315","  315",,,"19.5","17.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-22","  100","  100"," 2324","0.51","   13","0.0","0.0",,"72","60","   96",,"   45","   45",,,"16.1","12.1","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-23","  100","  100"," 1612","1.88","    0","0.0","0.0",,"63","59","    0",,"   45","  360",,,"19.5","14.1","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-24","  100","  100"," 0524","1.11","    2","0.0","0.0",,"71","62","   12",,"  270","  315",,,"19.5","12.1","    1",,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-25","  100","  100"," 1254","3.46","    0","0.0","0.0",,"72","64","    0",,"   45","  360",,,"15.0","12.1","    1",,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-26","   90","   90"," 0118","2.12","   33","0.0","0.0",,"77","67","  240",,"  135","  315",,,"18.3","13.0","    1",,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-27","   10","   20"," 2306","0.00","   85","0.0","0.0",,"75","60","  612",,"  315","  315",,,"21.9","17.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-28","    0","    0"," 0842","0.00","  100","0.0","0.0",,"73","55","  714",,"  315","  315",,,"20.8","16.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-29","   30","   20"," 1700","0.00","  100","0.0","0.0",,"77","51","  714",,"  135","  135",,,"10.3","6.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-09-30","   10","    0"," 1648","0.00","   96","0.0","0.0",,"78","54","  678",,"  180","  180",,,"11.4","8.9","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-01","   70","   80"," 1118","0.00","   63","0.0","0.0",,"79","57","  450",,"  180","  180",,,"12.8","10.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-02","   70","   90"," 1200","0.00","   38","0.0","0.0",,"69","48","  270",,"  360","  315",,,"32.2","23.9",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-03","    0","    0"," 0648","0.00","  100","0.0","0.0",,"64","43","  702",,"  315","  360",,,"16.1","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-04","   50","   80"," 0942","0.00","   94","0.0","0.0",,"75","44","  660",,"  360","  360",,,"13.9","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-05","   80","  100"," 1130","0.00","   68","0.0","0.0",,"75","50","  480",,"  135","  135",,,"11.4","8.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-06","   50","   60"," 1318","0.00","   79","0.0","0.0",,"80","60","  552",,"  225","  270",,,"20.8","13.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-07","   60","   90"," 1412","0.00","   57","0.0","0.0",,"72","52","  396",,"  360","  360",,,"17.2","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-08","   80","   90"," 1448","0.44","   66","0.0","0.0",,"75","48","  456",,"  225","  225",,,"20.8","11.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-09","  100","  100"," 0730","0.76","    0","0.0","0.0",,"63","60","    0",,"  135","  135",,,"16.1","11.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-10","  100","  100"," 0548","0.01","    4","0.0","0.0",,"68","59","   24",,"   90","   45",,,"10.3","8.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-11","   60","   70"," 2342","0.05","   38","0.0","0.0",,"74","62","  258",,"  360","  360",,,"24.2","17.0","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-12","   20","   20"," 1218","0.00","   87","0.0","0.0",,"69","52","  600",,"  315","  315",,,"28.9","21.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-13","   10","   20"," 1136","0.00","  100","0.0","0.0",,"75","50","  678",,"  315","  315",,,"18.3","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-14","   40","   60"," 1300","0.00","   80","0.0","0.0",,"87","57","  540",,"  315","  270",,,"21.9","14.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-15","   40","   60"," 2112","0.00","   87","0.0","0.0",,"87","60","  588",,"  225","  225",,,"19.5","12.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-16","   80","  100"," 1112","0.00","    1","0.0","0.0",,"74","62","    6",,"  315","  315",,,"20.8","13.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-17","  100","  100"," 1518","0.82","    0","0.0","0.0",,"70","54","    0",,"   90","   45",,,"25.3","17.9","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-18","   90","   80"," 1200","0.01","   59","0.0","0.0",,"82","66","  396",,"  180","  180",,,"20.8","17.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-19","   80","  100"," 0736","0.00","    3","0.0","0.0",,"73","60","   18",,"   45","   45",,,"18.3","15.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-20","   60","   80"," 1206","0.00","   39","0.0","0.0",,"64","49","  258",,"  360","  315",,,"28.9","19.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-21","   10","   30"," 1442","0.00","  100","0.0","0.0",,"76","46","  660",,"  180","  180",,,"23.0","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-22","    0","    0"," 1330","0.00","  100","0.0","0.0",,"83","51","  654",,"  225","  270",,,"17.2","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-23","    0","    0"," 1542","0.00","  100","0.0","0.0",,"81","53","  654",,"  135","   90",,,"13.9","11.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1975-10-24","  100","  100"," 2354","0.00","    7","0.0","0.0",,"73","59","   42",,"   45","   45",,,"13.9","11.0","    1",,,,,,,"    1",,,"    1",
